,Bundesbank,MARKDEF1790,,,79000000,,
,Bundesbank,MARKDEF1810,,,81000000,,
,Bundesbank,MARKDEF1820,,,82000000,,
,Bundesbank,MARKDEF1860,,,86000000,,
,Bundesbank,MARKDEF1870,,,87000000,,
,Bundesbank eh Bayreuth,MARKDEF1773,,,77300000,,
,Bundesbank eh Bremen,MARKDEF1290,,,29000000,,
,Bundesbank eh Dresden,MARKDEF1850,,,85000000,,
,Bundesbank eh Gießen,MARKDEF1513,,,51300000,,
,Bundesbank eh Kiel,MARKDEF1210,,,21000000,,
,Bundesbank eh Lübeck,MARKDEF1230,,,23000000,,
,Bundesbank Zentrale,MARKDEFFXXX,,,50400000,,
,BVB Volksbank Ndl d Frankfurter Volksbank,GENODEF1BVB,,,51861325,,
,CACEIS Bank Germany Branch,FMBKDEMMXXX,,,70120500,,
,CAIXABANK Zweigniederlassung Deutschland,CAIXDEFFXXX,,,50220707,,
,Calenberger Kreditverein,CKVHDE21XXX,,,25010900,,
,CB Bank,CBSRDE71XXX,,,74290100,,
,China Construction Bank Ndl Frankfurt,PCBCDEFFXXX,,,50310900,,
,Citibank Europe Germany Branch,CITIDEFFXXX,,,50210900,,
,Clearingkonto LRP-SI,MALADE51EMZ,,,55150098,,
,comdirect bank,COBADEHDXXX,,,20041111,,
,comdirect bank,COBADEHD001,,,20041133,,
,comdirect bank,COBADEHD044,,,20041144,,
,comdirect bank,COBADEHD055,,,20041155,,
,comdirect bank,COBADEHD066,,,20041166,,
,comdirect bank,COBADEHD077,,,20041177,,
,comdirect bank,COBADEHD088,,,20041188,,
,comdirect bank,COBADEHD099,,,20041199,,
,comdirect bank - GB onvista bank,BOURDEFFXXX,,,51410800,,
,Commerzbank,COBADEFFXXX,,,13040000,,
,Commerzbank,COBADEFFXXX,,,14040000,,
,Commerzbank,COBADEFFXXX,,,15040068,,
,Commerzbank,COBADEFFXXX,,,16040000,,
,Commerzbank,COBADEFFXXX,,,17040000,,
,Commerzbank,COBADEFFXXX,,,18040000,,
,Commerzbank,COBADEHHXXX,,,20040000,,
,Commerzbank,COBADEFFXXX,,,21040010,,
,Commerzbank,COBADEFFXXX,,,21042076,,
,Commerzbank,COBADEFFXXX,,,21240040,,
,Commerzbank,COBADEFFXXX,,,21241540,,
,Commerzbank,COBADEFFXXX,,,21340010,,
,Commerzbank,COBADEFFXXX,,,21440045,,
,Commerzbank,COBADEFFXXX,,,21540060,,
,Commerzbank,COBADEFFXXX,,,21740043,,
,Commerzbank,COBADEFFXXX,,,21741674,,
,Commerzbank,COBADEFFXXX,,,21741825,,
,Commerzbank,COBADEFFXXX,,,21840078,,
,Commerzbank,COBADEFFXXX,,,21841328,,
,Commerzbank,COBADEFFXXX,,,22140028,,
,Commerzbank,COBADEFFXXX,,,22141028,,
,Commerzbank,COBADEFFXXX,,,22141428,,
,Commerzbank,COBADEFFXXX,,,22141628,,
,Commerzbank,COBADEFFXXX,,,22240073,,
,Commerzbank,COBADEFFXXX,,,23040022,,
,Commerzbank,COBADEFFXXX,,,24040000,,
,Commerzbank,COBADEFFXXX,,,24140041,,
,Commerzbank,COBADEFFXXX,,,25040066,,
,Commerzbank,COBADEFFXXX,,,25440047,,
,Commerzbank,COBADEFFXXX,,,25541426,,
,Commerzbank,COBADEFFXXX,,,25641302,,
,Commerzbank,COBADEFFXXX,,,25740061,,
,Commerzbank,COBADEFFXXX,,,25840048,,
,Commerzbank,COBADEFFXXX,,,25841403,,
,Commerzbank,COBADEFFXXX,,,25841708,,
,Commerzbank,COBADEFFXXX,,,25940033,,
,Commerzbank,COBADEFFXXX,,,26040030,,
,Commerzbank,COBADEFFXXX,,,26240039,,
,Commerzbank,COBADEFFXXX,,,26340056,,
,Commerzbank,COBADEFFXXX,,,26341072,,
,Commerzbank,COBADEFFXXX,,,26540070,,
,Commerzbank,COBADEFFXXX,,,26640049,,
,Commerzbank,COBADEFFXXX,,,26740044,,
,Commerzbank,COBADEFFXXX,,,26840032,,
,Commerzbank,COBADEFFXXX,,,27040080,,
,Commerzbank,COBADEFFXXX,,,27240004,,
,Commerzbank,COBADEFFXXX,,,28040046,,
,Commerzbank,COBADEFFXXX,,,28042865,,
,Commerzbank,COBADEFFXXX,,,28240023,,
,Commerzbank,COBADEFFXXX,,,28440037,,
,Commerzbank,COBADEFFXXX,,,28540034,,
,Commerzbank,COBADEFFXXX,,,29040090,,
,Commerzbank,COBADEFFXXX,,,29240024,,
,Commerzbank,COBADEDDXXX,,,30040000,,
,Commerzbank,COBADEFFXXX,,,31040015,,
,Commerzbank,COBADEFFXXX,,,32040024,,
,Commerzbank,COBADEFFXXX,,,32440023,,
,Commerzbank,COBADEFFXXX,,,33040001,,
,Commerzbank,COBADEFFXXX,,,33440035,,
,Commerzbank,COBADEFFXXX,,,34040049,,
,Commerzbank,COBADEFFXXX,,,34240050,,
